business_id,positive,negative,proportion,stars
7GoKSLqOTDqkH_Uv9ve5cA,0,0,,3.0
_QvGAqMmrUIlxpby2Ul5Dg,0,0,,3.5
PSY6Fpn6QRC-yWcz0Jnm1w,0,0,,4.0
S6dARuOrrOXd4xSiTHti8g,2,0,1.0,3.5
-dFfucHmOtgDmDneps-mgA,0,0,,3.5
JZKefaX9VXvmkcfMmbyrEg,0,0,,3.5
4s_cPDS_AkLP1fXMJPqB2w,0,0,,4.0
fcWkZgmzRsm3H4egzSrV_A,1,0,1.0,3.5
2PCmdNMtG3zLp7dBH4Gxfg,0,0,,4.5
VMeXFzWwBF2PSHx6EpII4A,0,0,,5.0
5O02gK9VpnLZNC-aFnp6lQ,1,0,1.0,3.5
w5CSi-An5meLnxjKSFn0wQ,2,0,1.0,4.0
oQi2rgl-ajKDoTAaceLBag,0,0,,3.0
dHgbL5EAEawIcqk6aXe2Ow,1,1,0.5,2.0
bLtC8xJXkd1b6MT0KjnSvw,0,0,,3.5
YXsu4fVoubcXvxZP-eT2vw,2,1,0.6666666666666666,4.5
BH0K6SxPnY3wTRB7tA27hQ,0,0,,3.0
RADloW1UROUn4FJFU4JJNg,0,0,,3.5
o0aGMe0ukXSJgd4QefM6cQ,0,0,,3.5
CrwL7Y-jdzno4mmV7CN67A,0,0,,4.0
Yv2hfGhK4-6tkwpmMCOgSw,4,0,1.0,3.0
0a2O150ytxrDjDzXNfRWkA,4,1,0.8,4.0
u1m3qTIrhZhwNjMT6n-M8g,0,0,,4.5
Qf6EnIzKqhXQg4YNkVAqHQ,0,0,,3.0
nFVqjh-JCOuV2Uci1ZfJ_Q,0,0,,4.5
bAdlbqHs4ayJxOXOUFQDyw,3,1,0.75,4.0
WpI5MZC3XzlTpcUOKXzCbA,2,0,1.0,3.5
UKUiJtXl0kXIUgK5tjReIA,0,0,,2.5
OqiGriMzxocWaIJR9tic_Q,0,0,,2.5
TBHpa0OX9WnWdlrti-KBxQ,0,0,,4.5
LVkILnI-bXtlCJggb3hfkg,0,0,,4.0
AUOlDSQ8R2wIkN4lQ4kVDg,0,0,,4.0
mxMwo3zfJwVoCIayeNcA5w,0,0,,3.0
rX55-phMl0GEDjNiwb8Cuw,0,0,,3.5
0V1cInGtsWicRkgoNx7imQ,0,1,0.0,3.5
iGEvDk6hsizigmXhDKs2Vg,3,0,1.0,4.5
dR3HS1tLVo53KO7F8BF6og,1,0,1.0,3.5
DkZuVzYuylBanEsWK7mNGw,30,2,0.9375,4.0
wKmDYX_XuYCbIerCbYfWnQ,0,0,,3.5
OBzPCuDTMBF4xijlnffnDw,0,0,,4.0
CVKOPzBVOj3_apFUmZ9ZWw,12,2,0.8571428571428571,4.0
Qqu_MRaus17-4VVmzXq1_g,0,0,,3.5
puAbLedY3pNlPA_TS5OjYg,0,0,,4.0
hisaMvsxMzo08xigPIwXiA,0,0,,3.5
K1nwSvx14on6eVBbu5E9rA,0,0,,4.0
5Dccw539NNtnyCgTu5ed5A,0,0,,3.5
y1eeVRfJa22CCpUCeNfrSw,2,0,1.0,3.5
SDGcYzTEk_YwG0Qnl2CTxw,0,0,,3.0
TF4iJDrgB_ygfJWN4POg8A,1,0,1.0,3.5
b4LmLgVdbhM-nc1IZc5Weg,2,0,1.0,4.0
n8_OgIBErn-7TCIr4Sn2rA,3,0,1.0,4.5
fJtjIiT8nW3rnC1GMVA68g,0,0,,4.0
pEFO_hU3DNA61XnIpVGkJQ,1,0,1.0,3.5
6QKauV9Qt9VgX38-R7Q--g,0,0,,3.0
SWhHaWFuijy_KDs0zVCJog,0,0,,4.0
-bMZCfTK7fxFaURynKpBMA,0,0,,4.5
R9cM1tmBkQ03lnbE_a-U4Q,1,0,1.0,3.5
G_mqw9nNYDFkwtCe5Jd8QA,0,0,,4.5
dNHDXn2ot4mFc2YfIFBNhQ,0,0,,3.0
A26EdvXPLzDXWg0AYVAdAA,0,0,,3.5
orMlHMLyHSldYgzfFTaeoA,10,0,1.0,3.5
82hYL5WPQpvxg8ekDsB83A,0,0,,2.5
G9SOoi_tdUUeYLEzTRqPxw,0,0,,4.0
buacGSEw8yLGJo8g-i02wg,1,0,1.0,4.0
WbS58nfQQZaxWk1BUPBuJQ,0,0,,4.5
FCP5hYaTtn6dkpmZ_NTvEw,2,0,1.0,3.5
NhwwW_5JxYHQE4Zlfhu_5w,0,0,,4.0
gK_8-iwivfBEuouSWyzMBQ,0,0,,3.5
TVKenh65WwJX3zEr36zKCA,4,1,0.8,4.0
HmeRzfULqmvcx_3TRe_tBw,0,0,,4.5
6Vyp-9i1jzwK_bvisuPJpQ,1,0,1.0,3.5
hSbCSR7F8HAwfoZcm0jpww,1,0,1.0,3.0
7JR42RkKub9bsBSeXfAjew,1,0,1.0,3.5
GIlFumyLyrKu-3xA_xZNQg,0,0,,2.0
Lu2JB7jgvrrYqba1grvkFw,0,0,,3.0
Lau3N654yNyWdIIybea1uA,0,0,,3.5
AfN3Z1U6QPEgAb5F2CQm8w,0,0,,4.0
3MdLnbpkvTcsKkMszUv_3g,0,0,,4.5
EUhjQecCVsyxPXE20DFsaw,0,0,,3.0
UDE4VL0k8Zrko7RkJ4agGQ,0,0,,3.5
AU0nAy3u42RIoHCDOJ4JDA,0,1,0.0,2.5
oPGUbqBpHNZvVu9gAFJbMQ,1,0,1.0,4.0
s2oTzh21fWMXy4YrSAq_wQ,0,0,,3.0
XjmHPe0H91BlJ3gwJb7OiA,1,0,1.0,3.5
kaQngr_Bykn49-FiM8W5xg,0,0,,3.0
HoKXKkW8oC9q8XnjKLulRw,5,1,0.8333333333333334,3.5
Zps5RW0brl-s43OvlCgZAQ,0,0,,4.0
4DfdGNc9Y6H-hAwC73bSnw,0,0,,4.0
AktuBx1W7c3ZdzwuaOp8xg,1,0,1.0,3.0
KhWl4Mwhm_Oqq0zIIz-0wQ,1,2,0.3333333333333333,2.5
Quayv4ZFz7z9xKQHnXbQQg,1,0,1.0,4.0
nDfN1RkA40anfzjFGRO8qQ,0,0,,3.5
lBuvkPla_tRrPgNjNWwLIA,0,0,,4.0
BndplCo6DSSIUSP5wOEF0w,0,0,,3.5
oCULDH0GWWLM4GdLSt0Huw,1,0,1.0,3.5
_j-JBXnTuXclA1lEzzezmQ,1,0,1.0,3.5
mX9wWpoz1x6-snTvxlIOOg,0,0,,4.0
0s1DqJlSSgR1Ftg9Q_HEOg,1,0,1.0,3.0
0EpnzIpeFvhISkxMTIv9WA,2,0,1.0,4.0
GPVHfoDjSOivqgIDjIOA-Q,0,0,,3.0
MVHGmZEwtKrXH11ySGweEw,3,0,1.0,4.0
jhdrw0UTPtvNbcltt85Lcw,0,0,,3.5
eI1n8YoS2xKCCpkLQp-CYA,1,0,1.0,3.0
fP-26GHwqVt07cgAAaC2IQ,0,0,,3.5
36ckWelVitpgX16g7lecqA,0,0,,3.5
_Ss4d4dYzehTmWJGpkqL7w,0,0,,3.0
e9FftJq9v_porLZT7iSEhg,0,0,,3.5
hTZGMEKTtaY0wwB-czFxxA,1,0,1.0,3.0
4n-dVQjgPPSg_xxuLB_QLQ,3,0,1.0,3.0
RGGOEmgtKXXZI91IXHEuIA,1,0,1.0,3.0
K3NW8TEu4QRQvFvHer8v4A,0,0,,4.5
zOHQdGK6D3S0rvyNsrQi0Q,0,0,,3.0
3sPSc8NBvrkXi7scpRYDLg,6,0,1.0,4.0
omGsmF_9EgoPCfoRioCrcA,1,0,1.0,4.0
m5PCxfNdQe0XPGVboo_NwQ,0,0,,2.5
NblDm3wwmniqsAgedLSTwA,0,1,0.0,2.5
L2W0QLXIIR5MEmhQwZk-iA,0,1,0.0,4.0
wrs4Zbz17q_G49AIRxRPVw,1,0,1.0,3.5
3gdjVkNeUa9piW9H708Aig,0,0,,4.5
cWGk2R8rNw7-X_DpNaBeCQ,0,0,,3.5
oE1EuKY2GmpfIiSGy3YmGw,1,0,1.0,3.5
zcScEL0WEdFkROcnz5379g,0,0,,4.0
X_3O5pHSI-w-F5yMJOldlw,0,0,,3.0
YbynHsi3Nf7YhftGIYm4pw,0,0,,3.5
axnI-1l2a_kydvL12-toIQ,3,0,1.0,4.0
JOrz9T33rVHDbusIKPj96g,0,0,,3.5
5TY6bUT3bbl9aHItiIXXqw,0,0,,3.5
z5dE6ACPVnoyOOiAynMhmw,1,0,1.0,3.0
fTfX3vGrV8GYBGcfweY6Kg,2,0,1.0,3.5
REfM-TpPnDSpgAMB_puQbw,0,0,,3.5
S599hCA4kJJO3_b6SRFKoA,1,0,1.0,3.5
4S7vWgarCkYjSaN8vrTV9g,0,0,,3.0
2z7xERz1Nonyw8Kjr4SffA,1,0,1.0,4.5
Yqgyx8SJ5SqFYc-4yH6Z1g,1,0,1.0,3.5
GSiAgRigPwSvXeR7emLSiw,1,0,1.0,3.5
jrE4M9HlYp2AZZ7iQCSIRw,0,1,0.0,2.5
DA-ddRqcReCe_DcXKicvsQ,5,0,1.0,4.0
M-snICZb3eYacdvMJIKM5w,0,0,,3.5
4ps8XJFZWi9nNwiWUcycVA,0,0,,4.0
MWvfffAggIKAV8pBfi-Gyw,3,0,1.0,3.5
REfekXeUbPWGkgvlzSNbpw,0,0,,3.5
esivMfjV4OFS5g8YMuR3UA,0,0,,4.5
CGXBp1FJQCSrAtiKVlAVsA,0,0,,3.0
Hv2BwfsNSsUanW2pJ-VCRA,0,0,,2.5
qK59IR-fNDwvoOF8Wb7tkA,0,0,,2.5
3281FKql3HVOzSVxymjJRg,0,0,,4.0
fzPwuU8295tpDUyCFaIGxw,1,0,1.0,3.5
GTR39A2jwNIS_NV8q2r_JA,16,1,0.9411764705882353,3.5
EvXtwyE7dPl4U-bHz52PLg,0,0,,4.5
LGZPjmhEg2QYeGZ2PKnpQw,1,0,1.0,3.5
ZckxLuc9lpz9LDAQlMKWiA,0,0,,2.5
CogdxyYsTtyHyTMuj0RgFQ,0,0,,3.0
FoKx_RP4kUM-aiGo3wlUUw,0,0,,4.0
-M9S1wlZTvv6T9EOo5X2Yw,0,0,,2.5
hvjgF-vnPw2jyL5DBuB0qg,6,0,1.0,4.0
V6rzs-QgnuW1CdOn-23nNw,0,0,,4.0
b83NNHvvWQk-DTTzs-3WLA,0,0,,3.5
Bv-H7ihGKZDQlKZ5wrEwYA,0,0,,4.0
M-SS_Kr0zlC7v8kBSRa74g,10,0,1.0,4.0
9kk7eaffUzXwh-KLmKLxzw,0,0,,4.0
tvhcshPITUGa_ffUlU-BHA,0,0,,3.5
esBRj9uPRzwxaW4Lz1XGLA,11,0,1.0,4.0
IWOQNyRqWrnqQA5K49eK5g,0,0,,3.5
KIs5vcQLVExjxtEOBNkXdA,0,0,,3.5
_xAJZOKBMPOe47p1MphB2w,4,0,1.0,4.0
A1YMl0rf3_05HtnL-1noqg,0,0,,2.5
b3zsV44_SBz5JLwyfiHsRA,1,0,1.0,3.5
cyzOijFJ82cae6qH6L8vuw,7,0,1.0,4.5
fD33UMpiCJcWWXmNKYKANQ,0,0,,3.0
HGLMe4y0y_VsBkDLdpfBLA,1,0,1.0,3.0
Vuk8Xn0RmP1o88QqfB75qg,1,0,1.0,3.0
CzcfYhCbzPoVEgVZfOgw8A,0,0,,3.0
0_mJttUgHIzC-NO18gcgBA,0,0,,4.0
sqRX-XLlhx4rs2c1TpBf8A,44,1,0.9777777777777777,4.5
b0pe8nd47JTyDwYiqGIf-A,0,0,,4.5
fAo-3jt3oD69nwnr5M6FLQ,0,1,0.0,4.0
9M6eqYZlyBMo8K9QztXcIA,1,0,1.0,3.5
-faYl3ejjjm7ciR_j1ke7A,0,0,,3.0
PChG1Dm0A6AXIXkXGVK8Fw,23,1,0.9583333333333334,4.0
xL-Ckvr8k8vEBJxC1wsCqQ,0,0,,3.0
f1ZKauu7dCB6iplmKqplAQ,0,1,0.0,3.5
eh127ASMZstrELE0K0XADw,1,0,1.0,4.5
966W5oXOBW0ZWhNYy0yjcA,4,0,1.0,4.0
0PCBt3JKD6IooicImKNBzA,1,0,1.0,4.0
qSa3L7cy8Gju4ZLs50ycag,0,0,,4.0
fl34c5BlCWmSL_BQk-cnaQ,0,0,,3.5
gDOuHjntsN37XEjROoQ2Aw,1,0,1.0,4.5
a192hdM0_UVCYLwPJv1Qwg,1,0,1.0,4.0
aTVssbSnSHOUitXjfyCWZg,0,0,,2.5
5J_ehn980bR2LjOeLycZyA,0,0,,4.0
WpI8HWOVoHtCOOinszWDYQ,0,0,,3.5
mYRCBBbtlcCDPsveuXqGWg,0,0,,4.0
3XE-poXz9CeDao-Q7pqkTw,4,0,1.0,4.0
KhvwEXKJXRTgcJRNmJNhsA,0,0,,3.5
eZDXz_RylvdD0tHEA8I0NA,0,0,,4.0
tM_MMrMFwf5rJv9rbu4NQQ,0,0,,3.0
nsSfCKW9KDB4COj9bzXApw,0,0,,3.0
e3P9dVUNlTuhlnFOZH3vAw,2,0,1.0,4.0
2eJ2HCV9xhvYSmc1zNyLOg,0,0,,3.5
hnv8ULp2Gm74GjZFaIIWKw,0,0,,4.5
qGtagj4xXNrF9rIEkiihTw,0,0,,4.5
JuO9QpkdmbTS95GSXh4dZw,0,0,,3.0
Xdzd_3-eh0sxCZOXGhEWkw,0,0,,4.5
gcNC4k7TZJVX_1YHdIkDNQ,5,1,0.8333333333333334,4.0
l6TEtn0bxJlXXVnKhwyeAw,0,0,,3.5
7aZf5c1UNotq4MabBXMZLA,3,0,1.0,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,1,0,1.0,3.0
gf68voXoY4LqSC_7Qq5t9A,2,1,0.6666666666666666,3.5
EUQoB_ph7_xIyj7JZGI3bg,1,0,1.0,3.5
cVtpNvkn5e6DZ1HEZSSGTA,4,0,1.0,4.0
Lv9wzkvPrVG-VdPGcw53_A,0,1,0.0,3.5
Z1mLBp6BMlHSQUh364vk1g,0,0,,4.0
djPTbIprBXGqaV-D8eq77A,0,0,,2.5
Lhl72icGvaW2rFClTy-hog,1,0,1.0,4.0
CzqGem5OaPAk10bQK4bzbg,0,0,,4.0
2JsLzYF8rUalwpm5LDEcog,2,0,1.0,3.5
JsRt9LPgv-7guVcY4u6OQA,2,0,1.0,4.5
